"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"6104/AL";"2014-07-11";"Primetierra Investments, Lda";"N";"2014-07-11";"Apartamento";"0";"0";"0";;"Rua Alferes Malheiro, 187 2º  frente";"4000-056";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Primetierra Investments, Lda";"Arrendatário";"509093990";"Pessoa coletiva";"Portugal";"222010701";;"969072732";"Não"
"6096/AL";"2014-07-11";"Primetierra Investments, Lda";"N";"2014-07-11";"Apartamento";"0";"0";"0";;"Rua Alferes Malheiro, 187 1º traseiras";"4000-056";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Primetierra Investments, Lda";"Arrendatário";"509093990";"Pessoa coletiva";"Portugal";"222010701";;"969072732";"Não"
"6091/AL";"2014-02-20";"Musical View";"N";"2014-02-20";"Apartamento";"0";"0";"0";;"Rua Oliveira Monteiro, 637 3.4 Fração CI";"4050-445";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"6084/AL";"2014-01-27";"Makeforever, Investimentos Imobiliários, lda";"N";"2014-01-27";"Apartamento";"0";"0";"0";;"Rua Sá da Bandeira, 468 1º Dtº Fração R";"4000-430";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Makeforever, Investimentos Imobiliários, lda";"Proprietário";"509008941";"Pessoa coletiva";"Portugal";"224885459";"224885461";;"Não"
"6077/AL";"2014-01-27";"Makeforever, Investimentos Imobiliários, lda";"N";"2014-01-27";"Apartamento";"0";"0";"0";;"Rua Sá da Bandeira, 494 1º Esqº Fração AG";"4000-430";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Makeforever, Investimentos Imobiliários, lda";"Proprietário";"509008941";"Pessoa coletiva";"Portugal";"224885459";"224885461";;"Não"
"6055/AL";"2014-07-30";"Oporto City Flats - Ayres Gouvea House";"N";"2014-07-30";"Apartamento";"2";"4";"0";;"Rua Doutor Alberto Aires de Gouveia, 59 1º frente";"4050-023";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Petalsmarathon - Unipessoal Lda";"Comodatário";"514799870";"Pessoa coletiva";"Portugal";;;;"Não"
"6054/AL";"2014-07-30";"Oporto City Flats - Ayres Gouvea House";"N";"2014-07-30";"Apartamento";"3";"5";"0";;"Rua Doutor Alberto Aires de Gouveia, 59 1º Traseiras";"4050-023";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Petalsmarathon - Unipessoal, Lda";"Comodatário";"514799870";"Pessoa coletiva";"Portugal";;;;"Não"
"6049/AL";"2014-07-30";"Ayres Gouvea House - "Children's"";"N";"2014-07-30";"Apartamento";"1";"2";"0";;"Rua Doutor Alberto Aires de Gouveia, 59 2º Traseiras";"4050-023";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Petalsmarathon Unipessoal Lda";"Proprietário";"514799870";"Pessoa coletiva";"Portugal";;;"968761813";"Não"
"6047/AL";"2014-07-30";"Ayres Gouvea House "Grandmother's"";"N";"2014-07-30";"Apartamento";"1";"2";"1";;"Rua Doutor Alberto Aires de Gouveia, 59 2º frente";"4050-023";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Petalsmarathon Unipessoal Lda";"Proprietário";"514799870";"Pessoa coletiva";"Portugal";;;"968761813";"Não"
"6042/AL";"2014-07-30";"Ayres Gouvea House - "Kitchen"";"N";"2014-07-30";"Apartamento";"1";"2";"0";;"Rua Doutor Alberto Aires de Gouveia, 59 cave Traseiras";"4050-023";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Petalsmarathon Unipessoal Lda";"Proprietário";"514799870";"Pessoa coletiva";"Portugal";;;"968761813";"Não"
"6033/AL";"2014-07-30";"Ayres Gouvea House - "Office"";"N";"2014-07-30";"Apartamento";"2";"3";"0";;"Rua Doutor Alberto Aires de Gouveia, 59 r/c  frente";"4050-023";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pethalsmarathon Unipessoal Lda";"Proprietário";"514799870";"Pessoa coletiva";"Portugal";;;"968761813";"Não"
"600/AL";"2014-12-09";"Apartamentos S. Miguel";"N";"2014-12-09";"Apartamento";"4";"6";"3";;"Rua São Miguel, 56 4";"4050-559";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ligia Rocha Santos Lda.";"Arrendatário";"509309860";"Pessoa coletiva";"Portugal";;;;"Sim"
"5987/AL";"2014-07-30";"Ayres Gouvea House - "Dining"";"N";"2014-07-30";"Apartamento";"2";"3";"0";;"Rua Doutor Alberto Aires de Gouveia, 59 r/c traseiras";"4050-023";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pethalsmarathon Unipessoal Lda.";"Proprietário";"514799870";"Pessoa coletiva";"Portugal";;;"968761813";"Não"
"5985/AL";"2014-08-05";"Home At Porto - Bolhão Apartment";"N";"2014-08-05";"Apartamento";"2";"4";"1";;"Rua Sá da Bandeira, 377 1º frente Fração C";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Home At Porto - Imobiliária Lda";"Proprietário";"513172726";"Pessoa coletiva";"Portugal";;;"916287460";"Não"
"5984/AL";"2014-07-30";"Qualitalento - Unipessoal, Lda";"N";"2014-07-30";"Moradia";"0";"0";"0";;"Rua Quinta, 737";"4150-628";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Qualitalento - Unipessoal, Lda";"Proprietário";"508205751";"Pessoa coletiva";"Portugal";"2260880000";;;"Não"
"5982/AL";"2014-08-05";"Home At Porto - Bolhão Studio";"N";"2014-08-05";"Apartamento";"1";"2";"0";;"Rua Sá da Bandeira, 377 1º Trs fração B";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Home At Porto - Imobiliária Lda";"Proprietário";"513172726";"Pessoa coletiva";"Portugal";;;"916287460";"Não"
"5980/AL";"2014-07-24";"Cedofeita 188";"N";"2016-04-04";"Apartamento";"1";"2";"0";;"Rua Rua Cedofeita, 188 1.º FRT";"4050-173";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Available Courtesy - Unipessoal ld.ª";"Arrendatário";"513159320";"Pessoa coletiva";"Portugal";;;"932328371";"Não"
"5972/AL";"2014-07-24";"HELENA MARIA BALDAQUE FARIA MARINHO FERNANDES RAMOS PINTO";"N";"2014-07-27";"Apartamento";"0";"0";"0";;"Rua Dom Manuel II, 70 3º A Fração G";"4050-342";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5948/AL";"2014-07-17";"Live, Love & Feel Porto";"S";"2014-07-17";"Apartamento";"2";"4";"1";;"Rua Cantor Zeca Afonso, 730 1º G Fração  NE";"4200-534";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5938/AL";"2014-07-10";"Casa de Sá";"N";"2014-07-10";"Apartamento";"0";"0";"0";;"Rua Sá da Bandeira, 726";"4000-432";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5930/AL";"2014-07-07";"MARIA DE FATIMA SILVA GUIMARÃES";"N";"2014-07-07";"Apartamento";"0";"0";"0";;"Rua Santa Catarina, 1093 3º Fração c";"4000-456";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5925/AL";"2014-06-30";"Ana Raquel Catarino Fernades Gingeira Martins";"N";"2014-06-30";"Apartamento";"6";"8";"3";;"Rua Sá da Bandeira, 468 4º Direito";"4000-430";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ASPAS POETICAS LDA";"Arrendatário";"514934239";"Pessoa coletiva";"Portugal";;;"914262936";"Não"
"5920/AL";"2014-06-30";"Home 17";"N";"2014-06-30";"Moradia";"0";"0";"0";;"Travessa Carregal, 17";"4050-167";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5916/AL";"2014-06-11";"Aniki Porto Riverside";"N";"2014-06-11";"Apartamento";"5";"6";"3";;"Escadas Barredo, 132 R/c Esq. Fração D";"4050-092";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Yellowroof unipessoal";"Arrendatário";"515095150";"Pessoa coletiva";"Portugal";;;"936290964";"Não"
"5909/AL";"2014-05-28";"Quatro Paredes - Investimentos Imobiliários Unipessoal, Lda";"N";"2014-05-28";"Moradia";"0";"0";"0";;"Travessa Laranjeiras, 33";"4150-452";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Quatro Paredes - Investimentos Imobiliários Unipes";"Proprietário";"508801249";"Pessoa coletiva";"Portugal";;;"914912983";"Sim"
"5906/AL";"2014-06-02";"Rosário 75";"S";"2014-07-10";"Apartamento";"2";"4";"1";;"Rua Rosário, 75";"4050-523";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5889/AL";"2014-06-13";"Azulejo Porto Riverside";"N";"2014-06-13";"Apartamento";"2";"4";"1";;"Escadas Barredo, 132 cave DTª Fração A";"4050-092";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Yellowroof unipessoal";"Arrendatário";"515095150";"Pessoa coletiva";"Portugal";;;"936290964";"Não"
"5867/AL";"2014-06-16";"Américo Monteiro & Canavarro, Lda.";"N";"2014-06-16";"Apartamento";"0";"0";"0";;"Rua Sá da Bandeira, 377 3º traseir Fração F";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Américo Monteiro & Canavarro, Lda.";"Arrendatário";"501180109";"Pessoa coletiva";"Portugal";"222052063";"222052063";"919064606";"Não"
"5864/AL";"2014-06-16";"Américo Monteiro & Canavarro, Lda.";"N";"2014-06-16";"Apartamento";"0";"0";"0";;"Rua Sá da Bandeira, 377 2º traseir Fração D";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Américo Monteiro & Canavarro, Lda.";"Arrendatário";"501180109";"Pessoa coletiva";"Portugal";"222052063";"222052063";"919064606";"Não"
"5857/AL";"2014-06-16";"Américo Monteiro & Canavarro, Lda.";"N";"2014-06-16";"Apartamento";"0";"0";"0";;"Rua Sá da Bandeira, 377 3ºfrente Fração G";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Américo Monteiro & Canavarro, Lda.";"Arrendatário";"501180109";"Pessoa coletiva";"Portugal";"222052063";"222052063";"919064606";"Não"
"5848/AL";"2014-07-07";"Muralha da Barca Apartamentos";"N";"2014-07-07";"Apartamento";"5";"7";"2";;"Rua Rua Cima do Muro, 21 4.º Fração "D"";"4050-199";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Mário Teixeira Melo, Lda.";"Proprietário";"501487190";"Pessoa coletiva";"Portugal";"222051746";;"916497440";"Não"
"5827/AL";"2014-07-10";"Maria João Brito Pimenta Guerra";"S";"2014-07-10";"Moradia";"5";"8";"3";;"Rua Lindo Vale";"4200-369";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5822/AL";"2014-07-11";"Primetierra Investments, Lda";"N";"2014-07-11";"Apartamento";"0";"0";"0";;"Rua Alferes Malheiro, 187 1º frente";"4000-056";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Primetierra Investments, Lda";"Arrendatário";"509093990";"Pessoa coletiva";"Portugal";"222010701";;"969072732";"Não"
"5730/AL";"2014-11-24";"JGGAPARTMENTS - Alojamentos Turisticos, Lda";"S";"2014-11-24";"Apartamento";"2";"2";"0";;"Largo Lóios, 15 2.1";"4050-338";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"JGGAPARTMENTS - Alojamentos Turisticos, Lda";"Arrendatário";"510690777";"Pessoa coletiva";"Portugal";"917511612";;"917511612";"Não"
"5725/AL";"2014-11-24";"bnapartments Loftpuzzle";"S";"2014-11-24";"Apartamento";"2";"2";"0";;"Largo Lóios, 15 3.1";"4050-338";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"JGGAPARTMENTS - Alojamentos Turisticos, Lda";"Arrendatário";"510690777";"Pessoa coletiva";"Portugal";"917511612";;"917511612";"Não"
"5722/AL";"2014-01-25";"Oporto City Roofs";"N";"2014-11-25";"Apartamento";"0";"0";"0";;"Rua Sá da Bandeira, 468 5º esquerdo";"4000-430";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Makeforever, Investimentos Imobiliários, lda";"Arrendatário";"509008941";"Pessoa coletiva";"Portugal";"224885459";"224885461";;"Não"
"5721/AL";"2014-08-08";"Alma Porto Hostel";"N";"2014-08-08";"Estabelecimento de hospedagem-Hostel";"0";"18";;;"Rua Bonfim, 305 B";"4300-070";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5718/AL";"2014-10-03";"Porto Central Flats II";"N";"2014-10-03";"Apartamento";"6";"7";"2";;"Rua Doutor Sousa Viterbo, 87 F.C.";"4050-593";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ribeira Vintage Apartments, Lda";"Arrendatário";"510421440";"Pessoa coletiva";"Portugal";"225089100";"225020683";"934810622";"Sim"
"5717/AL";"2014-10-03";"Porto Central Flats II";"N";"2014-10-03";"Apartamento";"6";"7";"2";;"Rua Doutor Sousa Viterbo, 87 F. D";"4050-593";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ribeira Vintage Apartments, Lda";"Arrendatário";"510421440";"Pessoa coletiva";"Portugal";"225089100";"225020683";"934810622";"Sim"
"5709/AL";"2014-11-19";"Casa no Porto";"N";"2014-11-19";"Moradia";"0";"0";"0";;"Rua João das Regras, 28";"4000-290";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"5705/AL";"2014-11-24";"Cristina Valadas Marques de Melo Duarte";"N";"2014-11-24";"Moradia";"5";"6";"3";;"Rua Bandeirinha, 37";"4050-088";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5693/AL";"2014-10-03";"Moa My Oporto Apartment";"N";"2014-10-03";"Apartamento";"3";"4";"0";;"Rua Ferreira Cardoso, 105 2º direito";"4300-198";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5691/AL";"2014-03-14";"Yours Guest House";"N";"2014-03-14";"Estabelecimento de hospedagem";"0";"0";"8";;"Rua Caldeireiros, 131";"4050-140";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"YoursPorto, Lda";"Proprietário";"510865119";"Pessoa coletiva";"Portugal";"222033082";;"969414726";"Sim"
"5642/AL";"2014-04-10";"Maison des Amis Porto Guest House";"N";"2014-04-10";"Moradia";"0";"0";"0";;"Rua Restauração, 431";"4050-506";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5639/AL";"2014-05-08";"Bruno Miguel Silva Cardoso";"N";"2014-05-08";"Apartamento";"0";"0";"0";;"Rua Duque Terceira, 141 AP. 302";"4000-535";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5636/AL";"2014-05-12";"Pedro Daniel Soares de Carvalho";"N";"2014-05-12";"Apartamento";"0";"0";"0";;"Rua Santa Catarina, 996 3º frente Fração N";"4000-447";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5630/AL";"2014-01-14";"MONTE ARRABIDA ";"N";"2014-01-14";"Moradia";"0";"0";"0";;"Rua São Francisco, 7";"4050-548";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MONTE ARRABIDA - EMPREEND IMOB LDA";"Proprietário";"502825081";"Pessoa coletiva";"Portugal";;;"968181596";"Não"
"5617/AL";"2014-05-21";"Villa Bolhão Apartamentos";"S";"2020-08-15";"Apartamento";"2";"4";"1";;"Rua Alexandre Braga, 66 1º Frente Fração B";"4000-049";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tribo D'alegria Limitada";"Comodatário";"514253746";"Pessoa coletiva";"Portugal";"914131598";;"914131598";"Não"
"5614/AL";"2014-05-21";"Villa Bolhão Apartamentos";"S";"2020-08-15";"Apartamento";"3";"6";"3";;"Rua Alexandre Braga, 66 3º Fração F";"4000-049";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tribo D'alegria Limitada";"Comodatário";"514253746";"Pessoa coletiva";"Portugal";"914131598";;"914131598";"Não"
"5592/AL";"2014-05-26";"bnapartments Palácio";"S";"2013-12-16";"Apartamento";"3";"4";"1";;"Rua Boa Nova, 140 hab.2.2 Fração G";"4050-101";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"JGGAPARTMENTS - Alojamentos Turisticos, Lda";"Arrendatário";"510690777";"Pessoa coletiva";"Portugal";"917511612";;"917511612";"Não"
"5590/AL";"2014-05-26";"bnapartments Palácio";"S";"2013-12-16";"Apartamento";"3";"4";"1";;"Rua Boa Nova, 140 hab. 2.3 Fração H";"4050-101";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"JGGAPARTMENTS - Alojamentos Turisticos, Lda";"Arrendatário";"510690777";"Pessoa coletiva";"Portugal";"917511612";;"917511612";"Não"
"5588/AL";"2014-05-26";"bnapartments Palácio";"S";"2013-12-16";"Apartamento";"1";"2";"0";;"Rua Boa Nova, 140 hab.2.1 Fração F";"4050-101";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"JGGAPARTMENTS - Alojamentos Turisticos, Lda";"Arrendatário";"510690777";"Pessoa coletiva";"Portugal";"917511612";;"917511612";"Não"
"5582/AL";"2014-05-26";"bnapartments Palácio";"S";"2013-12-16";"Apartamento";"1";"2";"0";;"Rua Boa Nova, 140 hab. 1.1 Fração C";"4050-101";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"JGGAPARTMENTS - Alojamentos Turisticos, Lda";"Arrendatário";"510690777";"Pessoa coletiva";"Portugal";"917511612";;"917511612";"Não"
"5577/AL";"2014-05-26";"bnapartments Palácio";"S";"2013-12-16";"Apartamento";"3";"4";"1";;"Rua Boa Nova, 140 hab. 1.2 Fração D";"4050-101";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"JGGAPARTMENTS - Alojamentos Turisticos, Lda";"Arrendatário";"510690777";"Pessoa coletiva";"Portugal";"917511612";;"917511612";"Não"
"5545/AL";"2014-05-22";"Oporto Trendy Apartments";"N";"2014-05-22";"Moradia";"20";"20";"6";;"Rua Doutor Alves da Veiga, 80";"4000-071";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tendência Convergente, Lda";"Arrendatário";"513095349";"Pessoa coletiva";"Portugal";;;"917449274";"Não"
"5527/AL";"2014-05-26";"ABCF, Lda";"N";"2014-05-26";"Apartamento";"0";"0";"0";;"Rua Camões, 294 3º";"4000-139";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ABCF, Lda";"Arrendatário";"509101860";"Pessoa coletiva";"Portugal";"224085205";;;"Não"
"5525/AL";"2014-11-06";"Pensão Favorita";"N";"2014-11-06";"Estabelecimento de hospedagem";"0";"0";"12";;"Rua Miguel Bombarda, 267";"4050-381";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pensão Favorita, Ldª";"Proprietário";"508630959";"Pessoa coletiva";"Portugal";"220134157";;"919950208";"Sim"
"5524/AL";"2014-05-26";"Porto Spot Apartments 4";"N";"2014-05-26";"Apartamento";"0";"0";"0";;"Rua Camões, 294 4º";"4000-139";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ABCF, Lda";"Arrendatário";"509101860";"Pessoa coletiva";"Portugal";"224085205";;;"Sim"
"5518/AL";"2014-11-25";"Oporto City Flats - Carlos Alberto 1";"N";"2014-11-25";"Apartamento";"1";"2";"0";;"Rua Cedofeita, 6 1º andar";"4050-173";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Segundo Centro- Unipessoal Lda";"Arrendatário";"515380768";"Pessoa coletiva";"Portugal";;;"918707725";"Não"
"5516/AL";"2014-11-25";"Oporto City Flats- Carlos Alberto 3";"N";"2014-11-25";"Apartamento";"1";"2";"0";;"Rua Cedofeita, 6 3º";"4050-173";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Segundo Centro- Unipessoal Lda";"Arrendatário";"515380768";"Pessoa coletiva";"Portugal";;;"918707725";"Não"
"5511/AL";"2014-04-11";"Batalha Estúdios";"N";"2014-04-11";"Estabelecimento de hospedagem";"0";"0";"0";;"Rua Duque Loulé, 153 s/nº s/nº";"4000-325";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Invesrégua, S.A.";"Proprietário";"505873656";"Pessoa coletiva";"Portugal";"222084121";"222084121";"927487401";"Não"
"55022/AL";"2014-11-17";"Downtown apartment with terrace";"N";"2014-11-17";"Apartamento";"4";"4";"1";;"Rua Rua Chã, 83 1.º Esq. Trs.";"4000-166";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5492/AL";"2014-05-26";"Porto Spot Apartment 2";"N";"2014-05-26";"Apartamento";"0";"0";"0";;"Rua Camões, 294 2º";"4000-139";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ABCF, Lda";"Arrendatário";"509101860";"Pessoa coletiva";"Portugal";"224085205";;;"Sim"
"5488/AL";"2014-06-09";"Apartamento Rosário";"S";"2014-06-09";"Apartamento";"2";"3";"1";;"Rua Rosário, 272 2º FRT";"4050-522";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5481/AL";"2014-06-03";"Porto Histórico Market";"N";"2014-06-03";"Apartamento";"2";"4";"1";;"Rua Ferreira Borges, 76 4º Frente";"4050-252";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Coimbra dos Santos & Rocha, Lda";"Arrendatário";"510367992";"Pessoa coletiva";"Portugal";;;"910086307";"Não"
"5471/AL";"2014-06-04";"DIANA MARGARIDA DA SILVA MOREIRA TEIXEIRA";"N";"2014-06-04";"Apartamento";"0";"0";"2";;"Rua Bartolomeu Velho, 823 1º A edi2B Fração BX";"4150-124";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5458/AL";"2014-05-21";"Terceira AP";"S";"2014-05-21";"Apartamento";"4";"6";"2";;"Rua Duque Terceira, 146 4º Fração E";"4000-535";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5444/AL";"2014-05-21";"Villa Bolhão Apartamentos";"S";"2020-08-15";"Apartamento";"2";"4";"1";;"Rua Alexandre Braga, 66 2º Trs. Fração E";"4000-049";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tribo D'alegria Limitada";"Comodatário";"514253746";"Pessoa coletiva";"Portugal";"914131598";;"914131598";"Não"
"5442/AL";"2014-05-21";"Villa Bolhão Apartamentos";"S";"2020-08-15";"Apartamento";"2";"4";"1";;"Rua Alexandre Braga, 66 2º Frente Fração D";"4000-049";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tribo D'alegria Limitada";"Comodatário";"514253746";"Pessoa coletiva";"Portugal";"914131598";;"914131598";"Não"
